1.14, 12.10, 0,0,0,2,13
1.15, 12.15, 0,0,0,2,13
1.16, 12.20, 0,0,0,2,13
1.17, 12.25, 0,0,0,2,13
1.18, 12.30, 0,0,0,2,13
1.19, 12.35, 0,0,0,2,13
1.20, 12.40, 0,0,0,2,13
1.21, 12.45, 0,0,0,2,13
1.22, 12.50, 0,0,0,2,13
1.23, 12.55, 0,0,0,2,13
1.24, 12.60, 0,0,0,2,13
1.25, 12.65, 0,0,0,2,13
1.26, 12.70, 0,0,0,2,13
1.27, 12.75, 0,0,0,2,13
1.28, 12.80, 0,0,0,2,13
1.29, 12.85, 0,0,0,2,13
1.30, 12.90, 0,0,0,2,13
1.31, 12.95, 0,0,0,2,13
1.32, 13.00, 0,0,0,2,13
1.33, 13.05, 0,0,0,2,13
1.34, 13.10, 0,0,0,2,13
1.35, 13.15, 0,0,0,2,13
1.36, 13.20, 0,0,0,2,13
1.37, 13.25, 0,0,0,2,13
1.38, 13.30, 0,0,0,2,13
1.39, 13.35, 0,0,0,2,13
1.40, 13.40, 0,0,0,2,13
1.41, 13.45, 0,0,0,2,13
1.42, 13.50, 0,0,0,2,13
1.43, 13.55, 0,0,0,2,13
1.44, 13.60, 0,0,0,2,13
1.45, 13.65, 0,0,0,2,13
1.46, 13.70, 0,0,0,2,13
1.47, 13.75, 0,0,0,2,13
1.48, 13.80, 0,0,0,2,13
1.49, 13.85, 0,0,0,2,13
1.50, 13.90, 0,0,0,2,13
1.51, 13.95, 0,0,0,2,13
1.52, 14.00, 0,0,0,2,13
1.53, 14.05, 0,0,0,2,13
1.54, 14.10, 0,0,0,2,13
1.55, 14.15, 0,0,0,2,13
1.56, 14.20, 0,0,0,2,13
1.57, 14.25, 0,0,0,2,13
1.58, 14.30, 0,0,0,2,13
1.59, 14.35, 0,0,0,2,13
1.60, 14.40, 0,0,0,2,13
1.61, 14.45, 0,0,0,2,13
1.62, 14.50, 0,0,0,2,13
1.63, 14.55, 0,0,0,2,13
1.64, 14.60, 0,0,0,2,13
1.65, 14.65, 0,0,0,2,13
1.66, 14.70, 0,0,0,2,13
1.67, 14.75, 0,0,0,2,13
1.68, 14.80, 0,0,0,2,13
1.69, 14.85, 0,0,0,2,13
1.70, 14.90, 0,0,0,2,13
1.71, 14.95, 0,0,0,2,13
1.72, 15.00, 0,0,0,2,13
1.73, 15.05, 0,0,0,2,13
1.74, 15.10, 0,0,0,2,13
1.75, 15.15, 0,0,0,2,13
1.76, 15.20, 0,0,0,2,13
1.77, 15.25, 0,0,0,2,13
1.78, 15.30, 0,0,0,2,13
1.79, 15.35, 0,0,0,2,13
1.80, 15.40, 0,0,0,2,13
1.81, 15.45, 0,0,0,2,13
1.82, 15.50, 0,0,0,2,13
1.83, 15.55, 0,0,0,2,13
1.84, 15.60, 0,0,0,2,13
1.85, 15.65, 0,0,0,2,13
1.86, 15.70, 0,0,0,2,13
1.87, 15.75, 0,0,0,2,13
1.88, 15.80, 0,0,0,2,13
1.89, 15.85, 0,0,0,2,13
1.90, 15.90, 0,0,0,2,13
1.91, 15.95, 0,0,0,2,13
1.92, 16.00, 0,0,0,2,13
1.93, 16.05, 0,0,0,2,13
1.94, 16.10, 0,0,0,2,13
1.95, 16.15, 0,0,0,2,13
1.96, 16.20, 0,0,0,2,13
1.97, 16.25, 0,0,0,2,13
1.98, 16.30, 0,0,0,2,13
1.99, 16.35, 0,0,0,2,13
2.00, 16.40, 0,0,0,2,13
2.01, 16.45, 0,0,0,2,13
2.02, 16.50, 0,0,0,2,13
2.03, 16.55, 0,0,0,2,13
2.04, 16.60, 0,0,0,2,13
2.05, 16.65, 0,0,0,2,13
2.06, 16.70, 0,0,0,2,13
2.07, 16.75, 0,0,0,2,13
2.08, 16.80, 0,0,0,2,13
2.09, 16.85, 0,0,0,2,13
2.10, 16.90, 0,0,0,2,13
2.11, 16.95, 0,0,0,2,13
2.12, 17.00, 0,0,0,2,13
2.13, 17.05, 0,0,0,2,13
2.14, 17.10, 0,0,0,2,13
2.15, 17.15, 0,0,0,2,13
2.16, 17.20, 0,0,0,2,13
2.17, 17.25, 0,0,0,2,13
2.18, 17.30, 0,0,0,2,13
2.19, 17.35, 0,0,0,2,13
2.20, 17.40, 0,0,0,2,13
2.21, 17.45, 0,0,0,2,13
2.22, 17.50, 0,0,0,2,13
2.23, 17.55, 0,0,0,2,13
2.24, 17.60, 0,0,0,2,13
2.25, 17.65, 0,0,0,2,13
2.26, 17.70, 0,0,0,2,13
2.27, 17.75, 0,0,0,2,13
2.28, 17.80, 0,0,0,2,13
2.29, 17.85, 0,0,0,2,13
2.30, 17.90, 0,0,0,2,13
2.31, 17.95, 0,0,0,2,13
2.32, 18.00, 0,0,0,2,13
2.33, 18.05, 0,0,0,2,13
2.34, 18.10, 0,0,0,2,13
2.35, 18.15, 0,0,0,2,13
2.36, 18.20, 0,0,0,2,13
2.37, 18.25, 0,0,0,2,13
2.38, 18.30, 0,0,0,2,13
2.39, 18.35, 0,0,0,2,13
2.40, 18.40, 0,0,0,2,13
2.41, 18.45, 0,0,0,2,13
2.42, 18.50, 0,0,0,2,13
2.43, 18.55, 0,0,0,2,13
2.44, 18.60, 0,0,0,2,13
2.45, 18.65, 0,0,0,2,13
2.46, 18.70, 0,0,0,2,13
2.47, 18.75, 0,0,0,2,13
2.48, 18.80, 0,0,0,2,13
2.49, 18.85, 0,0,0,2,13
2.50, 18.90, 0,0,0,2,13
2.51, 18.95, 0,0,0,2,13
2.52, 19.00, 0,0,0,2,13
2.53, 19.05, 0,0,0,2,13
2.54, 19.10, 0,0,0,2,13
2.55, 19.15, 0,0,0,2,13
2.56, 19.20, 0,0,0,2,13
2.57, 19.25, 0,0,0,2,13
2.58, 19.30, 0,0,0,2,13
2.59, 19.35, 0,0,0,2,13
2.60, 19.40, 0,0,0,2,13
2.61, 19.45, 0,0,0,2,13
2.62, 19.50, 0,0,0,2,13
2.63, 19.55, 0,0,0,2,13
2.64, 19.60, 0,0,0,2,13
2.65, 19.65, 0,0,0,2,13
2.66, 19.70, 0,0,0,2,13
2.67, 19.75, 0,0,0,2,13
2.68, 19.80, 0,0,0,2,13
2.69, 19.85, 0,0,0,2,13
2.70, 19.90, 0,0,0,2,13
2.71, 19.95, 0,0,0,2,13
2.72, 20.00, 0,0,0,2,13
2.73, 20.05, 0,0,0,2,13
2.74, 20.10, 0,0,0,2,13
2.75, 20.15, 0,0,0,2,13
2.76, 20.20, 0,0,0,2,13
2.77, 20.25, 0,0,0,2,13
2.78, 20.30, 0,0,0,2,13
2.79, 20.35, 0,0,0,2,13
2.80, 20.40, 0,0,0,2,13
2.81, 20.45, 0,0,0,2,13
2.82, 20.50, 0,0,0,2,13
2.83, 20.55, 0,0,0,2,13
2.84, 20.60, 0,0,0,2,13
2.85, 20.65, 0,0,0,2,13
2.86, 20.70, 0,0,0,2,13
2.87, 20.75, 0,0,0,2,13
2.88, 20.80, 0,0,0,2,13
2.89, 20.85, 0,0,0,2,13
2.90, 20.90, 0,0,0,2,13
2.91, 20.95, 0,0,0,2,13
2.92, 21.00, 0,0,0,2,13
2.93, 21.05, 0,0,0,2,13
2.94, 21.10, 0,0,0,2,13
2.95, 21.15, 0,0,0,2,13
2.96, 21.20, 0,0,0,2,13
2.97, 21.25, 0,0,0,2,13
2.98, 21.30, 0,0,0,2,13
2.99, 21.35, 0,0,0,2,13
3.00, 21.40, 0,0,0,2,13


# Region: outre-mer OM1
# Lettre prioritaire outre-mer OM1 LP
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.01, 1.00, 0,0,0,2,14
0.02, 1.05, 0,0,0,2,14
0.03, 2.05, 0,0,0,2,14
0.04, 2.10, 0,0,0,2,14
0.05, 2.15, 0,0,0,2,14
0.06, 2.20, 0,0,0,2,14
0.07, 2.25, 0,0,0,2,14
0.08, 2.30, 0,0,0,2,14
0.09, 2.35, 0,0,0,2,14
0.10, 2.40, 0,0,0,2,14
0.11, 4.35, 0,0,0,2,14
0.12, 4.40, 0,0,0,2,14
0.13, 4.45, 0,0,0,2,14
0.14, 4.50, 0,0,0,2,14
0.15, 4.55, 0,0,0,2,14
0.16, 4.60, 0,0,0,2,14
0.17, 4.65, 0,0,0,2,14
0.18, 4.70, 0,0,0,2,14
0.19, 4.75, 0,0,0,2,14
0.20, 4.80, 0,0,0,2,14
0.21, 4.85, 0,0,0,2,14
0.22, 4.90, 0,0,0,2,14
0.23, 4.95, 0,0,0,2,14
0.24, 5.00, 0,0,0,2,14
0.25, 5.05, 0,0,0,2,14
0.26, 7.00, 0,0,0,2,14
0.27, 7.05, 0,0,0,2,14
0.28, 7.10, 0,0,0,2,14
0.29, 7.15, 0,0,0,2,14
0.30, 7.20, 0,0,0,2,14
0.31, 7.25, 0,0,0,2,14
0.32, 7.30, 0,0,0,2,14
0.33, 7.35, 0,0,0,2,14
0.34, 7.40, 0,0,0,2,14
0.35, 7.45, 0,0,0,2,14
0.36, 7.50, 0,0,0,2,14
0.37, 7.55, 0,0,0,2,14
0.38, 7.60, 0,0,0,2,14
0.39, 7.65, 0,0,0,2,14
0.40, 7.70, 0,0,0,2,14
0.41, 7.75, 0,0,0,2,14
0.42, 7.80, 0,0,0,2,14
0.43, 7.85, 0,0,0,2,14
0.44, 7.90, 0,0,0,2,14
0.45, 7.95, 0,0,0,2,14
0.46, 8.00, 0,0,0,2,14
0.47, 8.05, 0,0,0,2,14
0.48, 8.10, 0,0,0,2,14
0.49, 8.15, 0,0,0,2,14
0.50, 8.20, 0,0,0,2,14
0.51, 10.15, 0,0,0,2,14
0.52, 10.20, 0,0,0,2,14
0.53, 10.25, 0,0,0,2,14
0.54, 10.30, 0,0,0,2,14
0.55, 10.35, 0,0,0,2,14
0.56, 10.40, 0,0,0,2,14
0.57, 10.45, 0,0,0,2,14
0.58, 10.50, 0,0,0,2,14
0.59, 10.55, 0,0,0,2,14
0.60, 10.60, 0,0,0,2,14
0.61, 10.65, 0,0,0,2,14
0.62, 10.70, 0,0,0,2,14
0.63, 10.75, 0,0,0,2,14
0.64, 10.80, 0,0,0,2,14
0.65, 10.85, 0,0,0,2,14
0.66, 10.90, 0,0,0,2,14
0.67, 10.95, 0,0,0,2,14
0.68, 11.00, 0,0,0,2,14
0.69, 11.05, 0,0,0,2,14
0.70, 11.10, 0,0,0,2,14
0.71, 11.15, 0,0,0,2,14
0.72, 11.20, 0,0,0,2,14
0.73, 11.25, 0,0,0,2,14
0.74, 11.30, 0,0,0,2,14
0.75, 11.35, 0,0,0,2,14
0.76, 11.40, 0,0,0,2,14
0.77, 11.45, 0,0,0,2,14
0.78, 11.50, 0,0,0,2,14
0.79, 11.55, 0,0,0,2,14
0.80, 11.60, 0,0,0,2,14
0.81, 11.65, 0,0,0,2,14
0.82, 11.70, 0,0,0,2,14
0.83, 11.75, 0,0,0,2,14
0.84, 11.80, 0,0,0,2,14
0.85, 11.85, 0,0,0,2,14
0.86, 11.90, 0,0,0,2,14
0.87, 11.95, 0,0,0,2,14
0.88, 12.00, 0,0,0,2,14
0.89, 12.05, 0,0,0,2,14
0.90, 12.10, 0,0,0,2,14
0.91, 12.15, 0,0,0,2,14
0.92, 12.20, 0,0,0,2,14
0.93, 12.25, 0,0,0,2,14
0.94, 12.30, 0,0,0,2,14
0.95, 12.35, 0,0,0,2,14
0.96, 12.40, 0,0,0,2,14
0.97, 12.45, 0,0,0,2,14
0.98, 12.50, 0,0,0,2,14
0.99, 12.55, 0,0,0,2,14
1.00, 12.60, 0,0,0,2,14
1.01, 12.65, 0,0,0,2,14
1.02, 12.70, 0,0,0,2,14
1.03, 12.75, 0,0,0,2,14
1.04, 12.80, 0,0,0,2,14
1.05, 12.85, 0,0,0,2,14
1.06, 12.90, 0,0,0,2,14
1.07, 12.95, 0,0,0,2,14
1.08, 13.00, 0,0,0,2,14
1.09, 13.05, 0,0,0,2,14
1.10, 13.10, 0,0,0,2,14
1.11, 13.15, 0,0,0,2,14
1.12, 13.20, 0,0,0,2,14
1.13, 13.25, 0,0,0,2,14
1.14, 13.30, 0,0,0,2,14
1.15, 13.35, 0,0,0,2,14
1.16, 13.40, 0,0,0,2,14
1.17, 13.45, 0,0,0,2,14
1.18, 13.50, 0,0,0,2,14
1.19, 13.55, 0,0,0,2,14
1.20, 13.60, 0,0,0,2,14
1.21, 13.65, 0,0,0,2,14
1.22, 13.70, 0,0,0,2,14
1.23, 13.75, 0,0,0,2,14
1.24, 13.80, 0,0,0,2,14
1.25, 13.85, 0,0,0,2,14
1.26, 13.90, 0,0,0,2,14
1.27, 13.95, 0,0,0,2,14
1.28, 14.00, 0,0,0,2,14
1.29, 14.05, 0,0,0,2,14
1.30, 14.10, 0,0,0,2,14
1.31, 14.15, 0,0,0,2,14
1.32, 14.20, 0,0,0,2,14
1.33, 14.25, 0,0,0,2,14
1.34, 14.30, 0,0,0,2,14
1.35, 14.35, 0,0,0,2,14
1.36, 14.40, 0,0,0,2,14
1.37, 14.45, 0,0,0,2,14
1.38, 14.50, 0,0,0,2,14
1.39, 14.55, 0,0,0,2,14
1.40, 14.60, 0,0,0,2,14
1.41, 14.65, 0,0,0,2,14
1.42, 14.70, 0,0,0,2,14
1.43, 14.75, 0,0,0,2,14
1.44, 14.80, 0,0,0,2,14
1.45, 14.85, 0,0,0,2,14
1.46, 14.90, 0,0,0,2,14
1.47, 14.95, 0,0,0,2,14
1.48, 15.00, 0,0,0,2,14
1.49, 15.05, 0,0,0,2,14
1.50, 15.10, 0,0,0,2,14
1.51, 15.15, 0,0,0,2,14
1.52, 15.20, 0,0,0,2,14
1.53, 15.25, 0,0,0,2,14
1.54, 15.30, 0,0,0,2,14
1.55, 15.35, 0,0,0,2,14
1.56, 15.40, 0,0,0,2,14
1.57, 15.45, 0,0,0,2,14
1.58, 15.50, 0,0,0,2,14
1.59, 15.55, 0,0,0,2,14
1.60, 15.60, 0,0,0,2,14
1.61, 15.65, 0,0,0,2,14
1.62, 15.70, 0,0,0,2,14
1.63, 15.75, 0,0,0,2,14
1.64, 15.80, 0,0,0,2,14
1.65, 15.85, 0,0,0,2,14
1.66, 15.90, 0,0,0,2,14
1.67, 15.95, 0,0,0,2,14
