  5,17.60,  0,1,0,2,7
  6,19.45,  0,1,0,2,7
  7,21.30,  0,1,0,2,7
  8,23.15,  0,1,0,2,7
  9,25.00,  0,1,0,2,7
 10,26.85,  0,1,0,2,7
 15,36.35,  0,1,0,2,7
 20,45.85,  0,1,0,2,7
 25,55.35,  0,1,0,2,7
 30,64.85,  0,1,0,2,7

# Region: outre-mer OM1
# Colissimo France avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,  8.70,  0,1,1,2,1
  1, 13.15,  0,1,1,2,1
  2, 17.95,  0,1,1,2,1
  3, 22.75,  0,1,1,2,1
  4, 27.55,  0,1,1,2,1
  5, 32.35,  0,1,1,2,1
  6, 37.15,  0,1,1,2,1
  7, 41.05,  0,1,1,2,1
  8, 46.75,  0,1,1,2,1
  9, 51.55,  0,1,1,2,1
 10, 56.35,  0,1,1,2,1
 15, 80.35,  0,1,1,2,1
 20,104.35,  0,1,1,2,1
 25,128.35,  0,1,1,2,1
 30,152.35,  0,1,1,2,1

# Region: outre-mer OM1
# Colissimo France avec recommande R1
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 11.20,  1,1,1,2,2
  1, 15.65,  1,1,1,2,2
  2, 20.45,  1,1,1,2,2
  3, 25.25,  1,1,1,2,2
  4, 30.05,  1,1,1,2,2
  5, 34.85,  1,1,1,2,2
  6, 39.65,  1,1,1,2,2
  7, 44.45,  1,1,1,2,2
  8, 49.25,  1,1,1,2,2
  9, 54.05,  1,1,1,2,2
 10, 58.85,  1,1,1,2,2
 15, 82.85,  1,1,1,2,2
 20,106.85,  1,1,1,2,2
 25,130.85,  1,1,1,2,2
 30,154.85,  1,1,1,2,2

# Region: outre-mer OM1
# Colissimo France avec recommande R2
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 12.10,  1,1,1,2,3
  1, 16.55,  1,1,1,2,3
  2, 21.35,  1,1,1,2,3
  3, 26.15,  1,1,1,2,3
  4, 30.95,  1,1,1,2,3
  5, 35.75,  1,1,1,2,3
  6, 40.55,  1,1,1,2,3
  7, 45.35,  1,1,1,2,3
  8, 50.15,  1,1,1,2,3
  9, 54.95,  1,1,1,2,3
 10, 59.75,  1,1,1,2,3
 15, 83.75,  1,1,1,2,3
 20,107.75,  1,1,1,2,3
 25,131.75,  1,1,1,2,3
 30,155.75,  1,1,1,2,3

# Region: outre-mer OM1
# Colissimo France avec recommande R3
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 13.30,  1,1,1,2,4
  1, 17.75,  1,1,1,2,4
  2, 22.55,  1,1,1,2,4
  3, 27.35,  1,1,1,2,4
  4, 32.15,  1,1,1,2,4
  5, 36.95,  1,1,1,2,4
  6, 41.75,  1,1,1,2,4
  7, 46.55,  1,1,1,2,4
  8, 51.35,  1,1,1,2,4
  9, 56.15,  1,1,1,2,4
 10, 60.95,  1,1,1,2,4
 15, 84.95,  1,1,1,2,4
 20,108.95,  1,1,1,2,4
 25,132.95,  1,1,1,2,4
 30,156.95,  1,1,1,2,4

# Region: outre-mer OM1
# Colissimo France avec recommande R4
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 14.50,  1,1,1,2,5
  1, 18.95,  1,1,1,2,5
  2, 23.75,  1,1,1,2,5
  3, 28.55,  1,1,1,2,5
  4, 33.35,  1,1,1,2,5
  5, 38.15,  1,1,1,2,5
  6, 42.95,  1,1,1,2,5
  7, 47.75,  1,1,1,2,5
  8, 52.55,  1,1,1,2,5
  9, 57.35,  1,1,1,2,5
 10, 62.15,  1,1,1,2,5
 15, 86.15,  1,1,1,2,5
 20,110.15,  1,1,1,2,5
 25,134.15,  1,1,1,2,5
 30,158.15,  1,1,1,2,5

# Region: outre-mer OM1
# Colissimo France avec recommande R5
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 15.70,  1,1,1,2,6
  1, 20.15,  1,1,1,2,6
  2, 24.95,  1,1,1,2,6
  3, 29.75,  1,1,1,2,6
  4, 34.55,  1,1,1,2,6
  5, 39.35,  1,1,1,2,6
  6, 44.15,  1,1,1,2,6
  7, 48.95,  1,1,1,2,6
  8, 53.75,  1,1,1,2,6
  9, 58.55,  1,1,1,2,6
 10, 63.35,  1,1,1,2,6
 15, 87.35,  1,1,1,2,6
 20,111.35,  1,1,1,2,6
 25,135.35,  1,1,1,2,6
 30,159.35,  1,1,1,2,6

##### OM2

# Region: outre-mer OM2
# Colissimo France sans recommande ECO
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 10.30,  0,1,0,3,7
  1, 14.10,  0,1,0,3,7
  2, 24.80,  0,1,0,3,7
  3, 35.50,  0,1,0,3,7
  4, 46.20,  0,1,0,3,7
  5, 56.90,  0,1,0,3,7
  6, 67.60,  0,1,0,3,7
  7, 78.30,  0,1,0,3,7
  8, 89.00,  0,1,0,3,7
  9, 99.70,  0,1,0,3,7
 10, 110.40,  0,1,0,3,7
 15, 163.90,  0,1,0,3,7
 20, 217.40,  0,1,0,3,7
 25, 270.90,  0,1,0,3,7
 30, 324.40,  0,1,0,3,7

# Region: outre-mer OM2
# Colissimo France avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 10.40,  0,1,1,3,1
  1, 15.70,  0,1,1,3,1
  2, 27.70,  0,1,1,3,1
  3, 39.70,  0,1,1,3,1
  4, 51.70,  0,1,1,3,1
  5, 63.70,  0,1,1,3,1
  6, 75.70,  0,1,1,3,1
  7, 87.70,  0,1,1,3,1
  8, 99.70,  0,1,1,3,1
  9, 111.70,  0,1,1,3,1
 10, 123.70,  0,1,1,3,1
 15, 183.70,  0,1,1,3,1
 20, 243.70,  0,1,1,3,1
 25, 303.70,  0,1,1,3,1
 30, 363.70,  0,1,1,3,1

# Region: outre-mer OM2
# Colissimo France avec recommande R1
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 12.90,  1,1,1,3,2
  1, 18.20,  1,1,1,3,2
  2, 30.20,  1,1,1,3,2
  3, 42.20,  1,1,1,3,2
  4, 54.20,  1,1,1,3,2
  5, 66.20,  1,1,1,3,2
  6, 78.20,  1,1,1,3,2
  7, 90.20,  1,1,1,3,2
  8, 102.20,  1,1,1,3,2
  9, 114.20,  1,1,1,3,2
 10, 126.20,  1,1,1,3,2
 15, 186.20,  1,1,1,3,2
 20, 246.20,  1,1,1,3,2
 25, 306.20,  1,1,1,3,2
 30, 366.20,  1,1,1,3,2

# Region: outre-mer OM2
# Colissimo France avec recommande R2
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 13.80,  1,1,1,3,3
  1, 19.10,  1,1,1,3,3
  2, 31.10,  1,1,1,3,3
  3, 43.10,  1,1,1,3,3
  4, 55.10,  1,1,1,3,3
  5, 67.10,  1,1,1,3,3
  6, 79.10,  1,1,1,3,3
  7, 91.10,  1,1,1,3,3
  8, 103.10,  1,1,1,3,3
  9, 115.10,  1,1,1,3,3
 10, 127.10,  1,1,1,3,3
 15, 187.10,  1,1,1,3,3
 20, 247.10,  1,1,1,3,3
 25, 307.10,  1,1,1,3,3
 30, 367.10,  1,1,1,3,3

# Region: outre-mer OM2
# Colissimo France avec recommande R3
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 15.00,  1,1,1,3,4
  1, 20.30,  1,1,1,3,4
  2, 32.30,  1,1,1,3,4
  3, 44.30,  1,1,1,3,4
  4, 56.30,  1,1,1,3,4
  5, 68.30,  1,1,1,3,4
  6, 80.30,  1,1,1,3,4
  7, 92.30,  1,1,1,3,4
  8, 104.30,  1,1,1,3,4
  9, 116.30,  1,1,1,3,4
 10, 128.30,  1,1,1,3,4
 15, 188.30,  1,1,1,3,4
 20, 248.30,  1,1,1,3,4
 25, 308.30,  1,1,1,3,4
 30, 368.30,  1,1,1,3,4

# Region: outre-mer OM2
# Colissimo France avec recommande R4
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 16.20,  1,1,1,3,5
  1, 21.50,  1,1,1,3,5
  2, 33.50,  1,1,1,3,5
  3, 45.50,  1,1,1,3,5
  4, 57.50,  1,1,1,3,5
  5, 69.50,  1,1,1,3,5
  6, 81.50,  1,1,1,3,5
  7, 93.50,  1,1,1,3,5
  8, 105.50,  1,1,1,3,5
  9, 117.50,  1,1,1,3,5
 10, 129.50,  1,1,1,3,5
 15, 189.50,  1,1,1,3,5
 20, 249.50,  1,1,1,3,5
 25, 309.50,  1,1,1,3,5
 30, 369.50,  1,1,1,3,5

# Region: outre-mer OM2
# Colissimo France avec recommande R5
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 17.40,  1,1,1,3,6
  1, 22.70,  1,1,1,3,6
  2, 34.70,  1,1,1,3,6
  3, 46.70,  1,1,1,3,6
  4, 58.70,  1,1,1,3,6
  5, 70.70,  1,1,1,3,6
  6, 82.70,  1,1,1,3,6
  7, 94.70,  1,1,1,3,6
  8, 106.70,  1,1,1,3,6
  9, 118.70,  1,1,1,3,6
 10, 130.70,  1,1,1,3,6
 15, 190.70,  1,1,1,3,6
 20, 250.70,  1,1,1,3,6
 25, 310.70,  1,1,1,3,6
 30, 370.70,  1,1,1,3,6


######################### Region: International ######################

# Region: International Zone A
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1,16.15,  1,1,1,4,1
  2,17.85,  1,1,1,4,1
  3,21.55,  1,1,1,4,1
  4,25.25,  1,1,1,4,1
  5,28.95,  1,1,1,4,1
  6,32.65,  1,1,1,4,1
  7,36.35,  1,1,1,4,1
  8,40.05,  1,1,1,4,1
  9,43.75,  1,1,1,4,1
 10,47.45,  1,1,1,4,1
 15,54.65,  1,1,1,4,1
 20,61.85,  1,1,1,4,1
 25,69.05,  1,1,1,4,1
 30,76.25,  1,1,1,4,1

# Region: International Zone B
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1,19.80,  1,1,1,5,1
  2,21.70,  1,1,1,5,1
  3,26.25,  1,1,1,5,1
  4,30.80,  1,1,1,5,1
  5,35.35,  1,1,1,5,1
  6,39.90,  1,1,1,5,1
  7,44.45,  1,1,1,5,1
  8,49.00,  1,1,1,5,1
  9,53.55,  1,1,1,5,1
 10,58.10,  1,1,1,5,1
 15,68.50,  1,1,1,5,1
 20,78.90,  1,1,1,5,1

# Region: International Zone C
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1,23.20,  1,1,1,6,1
  2,31.10,  1,1,1,6,1
  3,40.90,  1,1,1,6,1
  4,50.70,  1,1,1,6,1
  5,60.50,  1,1,1,6,1
  6,70.30,  1,1,1,6,1
  7,80.10,  1,1,1,6,1
  8,89.90,  1,1,1,6,1
  9,99.70,  1,1,1,6,1
 10,109.50,  1,1,1,6,1
 15,133.60,  1,1,1,6,1
 20,157.70,  1,1,1,6,1

# Region: International Zone D
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1, 26.40,  1,1,1,7,1
  2, 39.70,  1,1,1,7,1
  3, 52.90,  1,1,1,7,1
  4, 66.10,  1,1,1,7,1
  5, 79.30,  1,1,1,7,1
  6, 92.50,  1,1,1,7,1
  7, 105.70,  1,1,1,7,1
  8, 118.90,  1,1,1,7,1
  9, 132.10,  1,1,1,7,1
 10, 145.30,  1,1,1,7,1
 15, 171.30,  1,1,1,7,1
 20, 197.30,  1,1,1,7,1
